id,url,title,text,owner,datetime
22231564,https://t.me/tsn_ua/271098,"Жителів Криму мобілізують на війну, чоловіки намагаються залишити півострів – представництво президента Читати далі","Жителів Криму мобілізують на війну, чоловіки намагаються залишити півострів – представництво президента Читати далі",ТСН,2022-03-26T16:14:59+00:00
22231568,https://t.me/tsn_ua/271099,"Обстріл Боярки на Київщині: поранено чотирьох мирних мешканців, серед них – дитина Читати далі","Обстріл Боярки на Київщині: поранено чотирьох мирних мешканців, серед них – дитина Читати далі",ТСН,2022-03-26T16:15:01+00:00
22231570,https://t.me/tsn_ua/271100,Грузія передала Україні 200 тонн гуманітарної допомоги Читати далі,Грузія передала Україні 200 тонн гуманітарної допомоги Читати далі,ТСН,2022-03-26T16:15:02+00:00
22231572,https://t.me/tsn_ua/271111,"Якщо хочеться додому: поради для батьків та дітей, які залишили свої домівки через війну Читати далі","Якщо хочеться додому: поради для батьків та дітей, які залишили свої домівки через війну Читати далі",ТСН,2022-03-26T16:15:17+00:00
22231573,https://t.me/tsn_ua/271116,Українські захисники відкинули російські війська від Києва на 70 км - Міноборони Читати далі,Українські захисники відкинули російські війська від Києва на 70 км - Міноборони Читати далі,ТСН,2022-03-26T16:15:23+00:00
22231574,https://t.me/tsn_ua/271114,"Малиновський з дружиною відвідав дітей-сиріт, які залишили Україну через війну (фото) Читати далі","Малиновський з дружиною відвідав дітей-сиріт, які залишили Україну через війну (фото) Читати далі",ТСН,2022-03-26T16:15:21+00:00
22231575,https://t.me/tsn_ua/271117,Мешканців Львова попередили про можливість повторних обстрілів Читати далі,Мешканців Львова попередили про можливість повторних обстрілів Читати далі,ТСН,2022-03-26T16:15:24+00:00
22232258,https://t.me/tsn_ua/270996,"Зеленський повідомив, скільки українців були змушені покинути свої домівки і тікати від війни Читати далі","Зеленський повідомив, скільки українців були змушені покинути свої домівки і тікати від війни Читати далі",ТСН,2022-03-26T09:14:24+00:00
22232537,https://t.me/tsn_ua/270999,"Російські окупанти у Маріуполі шукають ""нацистів"" Читати далі","Російські окупанти у Маріуполі шукають ""нацистів"" Читати далі",ТСН,2022-03-26T09:14:27+00:00
22235023,https://t.me/tsn_ua/271123,Мешканців Львова попередили про можливість повторних обстрілів Читати далі,Мешканців Львова попередили про можливість повторних обстрілів Читати далі,ТСН,2022-03-26T18:14:44+00:00
22235024,https://t.me/tsn_ua/271124,Як врятувати себе та тварин під час хімічної атаки Читати далі,Як врятувати себе та тварин під час хімічної атаки Читати далі,ТСН,2022-03-26T18:14:45+00:00
22235025,https://t.me/tsn_ua/271125,"З екопарку Харкова евакуювали кенгуру, чиї вольєри потрапляли під обстріли (відео) Читати далі","З екопарку Харкова евакуювали кенгуру, чиї вольєри потрапляли під обстріли (відео) Читати далі",ТСН,2022-03-26T18:14:46+00:00
22235026,https://t.me/tsn_ua/271127,"""Ми через вас втратили все"": голкіпер збірної України відповів спортсменам країни-агресорки, які скаржаться на санкції Читати далі","""Ми через вас втратили все"": голкіпер збірної України відповів спортсменам країни-агресорки, які скаржаться на санкції Читати далі",ТСН,2022-03-26T18:14:48+00:00
22235027,https://t.me/tsn_ua/271126,Ракетні удари по Львову: п'ятеро постраждалих Читати далі,Ракетні удари по Львову: п'ятеро постраждалих Читати далі,ТСН,2022-03-26T18:14:47+00:00
22235028,https://t.me/tsn_ua/271129,"Подоляк заявив, що питання Криму і Донбасу можуть вирішити лише Зеленський і Путін Читати далі","Подоляк заявив, що питання Криму і Донбасу можуть вирішити лише Зеленський і Путін Читати далі",ТСН,2022-03-26T18:14:50+00:00
22235029,https://t.me/tsn_ua/271128,Дух українців - незламний: у харківському метро між вибухами відбувся концерт класичної музики (відео) Читати далі,Дух українців - незламний: у харківському метро між вибухами відбувся концерт класичної музики (відео) Читати далі,ТСН,2022-03-26T18:14:49+00:00
22235030,https://t.me/tsn_ua/271131,У Маріуполі окупанти насильно вивезли медичний персонал та пацієнтів міської лікарні Читати далі,У Маріуполі окупанти насильно вивезли медичний персонал та пацієнтів міської лікарні Читати далі,ТСН,2022-03-26T18:14:52+00:00
22235036,https://t.me/tsn_ua/271130,"Медики ""швидких"" отримають для захисту бронежилети — МОЗ Читати далі","Медики ""швидких"" отримають для захисту бронежилети — МОЗ Читати далі",ТСН,2022-03-26T18:14:51+00:00
22235038,https://t.me/tsn_ua/271133,"Російські війська обстріляли екопарк у Київській області: загинули багато тварин (фото, відео) Читати далі","Російські війська обстріляли екопарк у Київській області: загинули багато тварин (фото, відео) Читати далі",ТСН,2022-03-26T18:14:57+00:00
22235040,https://t.me/tsn_ua/271132,"Перший заступник голови облради про звільнення Херсона: ""Треба запастись терпінням"" Читати далі","Перший заступник голови облради про звільнення Херсона: ""Треба запастись терпінням"" Читати далі",ТСН,2022-03-26T18:14:53+00:00
22235041,https://t.me/tsn_ua/271137,Окупанти обстріляли Красногорівку касетними боєприпасами Читати далі,Окупанти обстріляли Красногорівку касетними боєприпасами Читати далі,ТСН,2022-03-26T18:15:00+00:00
22235042,https://t.me/tsn_ua/271134,"В МВС зазначають, що говорити про відмову росіян від штурму Києва ще зарано: що в планах ворога Читати далі","В МВС зазначають, що говорити про відмову росіян від штурму Києва ще зарано: що в планах ворога Читати далі",ТСН,2022-03-26T18:14:57+00:00
22235043,https://t.me/tsn_ua/271135,"Організатори благодійного концерту у Британії відмовили ""Антитілам"" у виступі Читати далі","Організатори благодійного концерту у Британії відмовили ""Антитілам"" у виступі Читати далі",ТСН,2022-03-26T18:14:59+00:00
22235044,https://t.me/tsn_ua/271138,"""Шахтар"" відправив за кордон неповнолітніх гравців клубної академії Читати далі","""Шахтар"" відправив за кордон неповнолітніх гравців клубної академії Читати далі",ТСН,2022-03-26T18:15:04+00:00
22235045,https://t.me/tsn_ua/271136,"Ракетні удари по Львову: горить один із промислових об‘єктів, де зберігається паливо Читати далі","Ракетні удари по Львову: горить один із промислових об‘єктів, де зберігається паливо Читати далі",ТСН,2022-03-26T18:15:00+00:00
22235046,https://t.me/tsn_ua/271139,"Більшість - з проросійської партії ""ОПЗЖ"": з'явився поіменний список нардепів, які втекли перед вторгненням РФ Читати далі","Більшість - з проросійської партії ""ОПЗЖ"": з'явився поіменний список нардепів, які втекли перед вторгненням РФ Читати далі",ТСН,2022-03-26T18:15:05+00:00
22235048,https://t.me/tsn_ua/271140,"На Вінничині посеред поля знайшли уламки російської ракети ""Калібр"" (фото) Читати далі","На Вінничині посеред поля знайшли уламки російської ракети ""Калібр"" (фото) Читати далі",ТСН,2022-03-26T18:15:06+00:00
22235049,https://t.me/tsn_ua/271141,Бракує продуктів і ліків: до взятого в кільце Славутича планують гуманітарний коридор Читати далі,Бракує продуктів і ліків: до взятого в кільце Славутича планують гуманітарний коридор Читати далі,ТСН,2022-03-26T18:15:07+00:00
22235050,https://t.me/tsn_ua/271142,У Львові знову чутно вибухи Читати далі,У Львові знову чутно вибухи Читати далі,ТСН,2022-03-26T18:15:09+00:00
22235481,https://t.me/tsn_ua/271344,Мер Івано-Франківська потрапив під обстріли окупантів біля Чернігова Читати далі,Мер Івано-Франківська потрапив під обстріли окупантів біля Чернігова Читати далі,ТСН,2022-03-27T15:14:39+00:00
22235483,https://t.me/tsn_ua/271345,Окупанти просять їжу: яка ситуація у тимчасово окупованій Музиківці Читати далі,Окупанти просять їжу: яка ситуація у тимчасово окупованій Музиківці Читати далі,ТСН,2022-03-27T15:14:40+00:00
22235487,https://t.me/tsn_ua/271347,"""Плачу"": перша леді Зеленська розповіла, що в умовах війни відчуває українська мати Читати далі","""Плачу"": перша леді Зеленська розповіла, що в умовах війни відчуває українська мати Читати далі",ТСН,2022-03-27T15:14:42+00:00
22235491,https://t.me/tsn_ua/271348,"В Енергодарі депутат ""ОПЗЖ"" створив ""народну раду"": вона не має стосунку до юрисдикції України Читати далі","В Енергодарі депутат ""ОПЗЖ"" створив ""народну раду"": вона не має стосунку до юрисдикції України Читати далі",ТСН,2022-03-27T15:14:43+00:00
22235496,https://t.me/tsn_ua/271354,"У Маріуполі окупанти пошкодили 2,6 тис. будинків: 40% вже неможливо відновити Читати далі","У Маріуполі окупанти пошкодили 2,6 тис. будинків: 40% вже неможливо відновити Читати далі",ТСН,2022-03-27T15:14:51+00:00
22235499,https://t.me/tsn_ua/271355,"Мінкультури розширило санкційний список виконавців з РФ, які підтримали війну Читати далі","Мінкультури розширило санкційний список виконавців з РФ, які підтримали війну Читати далі",ТСН,2022-03-27T15:14:52+00:00
22235501,https://t.me/tsn_ua/271350,"""Путін не може залишатися при владі"": Блінкен пояснив слова Байдена Читати далі","""Путін не може залишатися при владі"": Блінкен пояснив слова Байдена Читати далі",ТСН,2022-03-27T15:14:45+00:00
22235502,https://t.me/tsn_ua/271359,"Чернігів у вогні: з'явилося відео, як місто очищають від величезних снарядів та бомб РФ Читати далі","Чернігів у вогні: з'явилося відео, як місто очищають від величезних снарядів та бомб РФ Читати далі",ТСН,2022-03-27T15:14:57+00:00
22235504,https://t.me/tsn_ua/271360,Окупанти обстріляли населений пункт Дніпропетровщини касетними бомбами (фото) Читати далі,Окупанти обстріляли населений пункт Дніпропетровщини касетними бомбами (фото) Читати далі,ТСН,2022-03-27T15:14:58+00:00
22235507,https://t.me/tsn_ua/271356,У будинку Усика під Києвом оселилися російські окупанти Читати далі,У будинку Усика під Києвом оселилися російські окупанти Читати далі,ТСН,2022-03-27T15:14:54+00:00
22235508,https://t.me/tsn_ua/271358,До України їде дизельне паливо з Америки — Міненергетики Читати далі,До України їде дизельне паливо з Америки — Міненергетики Читати далі,ТСН,2022-03-27T15:14:56+00:00
22236197,https://t.me/tsn_ua/271363,"""Ми - європейська армія"": Арестович закликав не знущатися з російських полонених Читати далі","""Ми - європейська армія"": Арестович закликав не знущатися з російських полонених Читати далі",ТСН,2022-03-27T15:15:02+00:00
22237796,https://t.me/tsn_ua/271330,"У тимчасово окупованому Генічеську жителі спалили військкомат, захоплений окупантами Читати далі","У тимчасово окупованому Генічеську жителі спалили військкомат, захоплений окупантами Читати далі",ТСН,2022-03-27T13:14:55+00:00
22237797,https://t.me/tsn_ua/271332,"У Мінсоцполітики пояснили, хто з українців може вважатися вимушеним переселенцем Читати далі","У Мінсоцполітики пояснили, хто з українців може вважатися вимушеним переселенцем Читати далі",ТСН,2022-03-27T13:14:56+00:00
22237798,https://t.me/tsn_ua/271331,Українка намагалася вивезти до Угорщини 90 тисяч євро і 45 тисяч доларів Читати далі,Українка намагалася вивезти до Угорщини 90 тисяч євро і 45 тисяч доларів Читати далі,ТСН,2022-03-27T13:14:56+00:00
22237799,https://t.me/tsn_ua/271334,Російські війська запустили дві ракети в бік Одеської області: жодна не потрапила у ціль Читати далі,Російські війська запустили дві ракети в бік Одеської області: жодна не потрапила у ціль Читати далі,ТСН,2022-03-27T13:15:01+00:00
22237801,https://t.me/tsn_ua/271324,Німеччина зареєструвала понад 260 тисяч біженців з України Читати далі,Німеччина зареєструвала понад 260 тисяч біженців з України Читати далі,ТСН,2022-03-27T13:14:49+00:00
22237802,https://t.me/tsn_ua/271326,Повне знищення нафтобази на Київщині потягло збитків на мільйони доларів і викликало дефіцит палива Читати далі,Повне знищення нафтобази на Київщині потягло збитків на мільйони доларів і викликало дефіцит палива Читати далі,ТСН,2022-03-27T13:14:51+00:00
22237803,https://t.me/tsn_ua/271325,На ЧАЕС частково замінили персонал: ротацію хочуть робити частіше Читати далі,На ЧАЕС частково замінили персонал: ротацію хочуть робити частіше Читати далі,ТСН,2022-03-27T13:14:50+00:00
22237804,https://t.me/tsn_ua/271327,На війні загинув львівський телеоператор Юрій Олійник Читати далі,На війні загинув львівський телеоператор Юрій Олійник Читати далі,ТСН,2022-03-27T13:14:52+00:00
22237805,https://t.me/tsn_ua/271329,"""У Сирії такого не було"": російські військові хочуть додому та благають про ротацію Читати далі","""У Сирії такого не було"": російські військові хочуть додому та благають про ротацію Читати далі",ТСН,2022-03-27T13:14:54+00:00
22237806,https://t.me/tsn_ua/271328,"Позицію Угорщини щодо війни в Україні важко зрозуміти, бо вони повністю залежні від Росії - Дуда Читати далі","Позицію Угорщини щодо війни в Україні важко зрозуміти, бо вони повністю залежні від Росії - Дуда Читати далі",ТСН,2022-03-27T13:14:53+00:00
22237807,https://t.me/tsn_ua/271333,"Речник МЗС: ""Росія падає у прірву глобальної ізоляції"" Читати далі","Речник МЗС: ""Росія падає у прірву глобальної ізоляції"" Читати далі",ТСН,2022-03-27T13:14:57+00:00
22237808,https://t.me/tsn_ua/271335,"""Тут паніка, не можу більше"": окупант поскаржився дружині в РФ, що готовий втекти з поля бою Читати далі","""Тут паніка, не можу більше"": окупант поскаржився дружині в РФ, що готовий втекти з поля бою Читати далі",ТСН,2022-03-27T13:15:02+00:00
22237809,https://t.me/tsn_ua/271337,У Сумській області змінили тривалість комендантської години Читати далі,У Сумській області змінили тривалість комендантської години Читати далі,ТСН,2022-03-27T13:15:04+00:00
22237811,https://t.me/tsn_ua/271338,На Чернігівщині ЗСУ захопили два броньовані «Урали» окупантів Читати далі,На Чернігівщині ЗСУ захопили два броньовані «Урали» окупантів Читати далі,ТСН,2022-03-27T13:15:06+00:00
22237812,https://t.me/tsn_ua/271336,Російські клуби та збірну відсторонили від міжнародних зманань у відомому футбольному симуляторі Читати далі,Російські клуби та збірну відсторонили від міжнародних зманань у відомому футбольному симуляторі Читати далі,ТСН,2022-03-27T13:15:03+00:00
22237813,https://t.me/tsn_ua/271340,Миколаїв вперше за тривалий час не обстрілювали окупанти Читати далі,Миколаїв вперше за тривалий час не обстрілювали окупанти Читати далі,ТСН,2022-03-27T13:15:07+00:00
22237814,https://t.me/tsn_ua/271339,"Український заступник комбата Сулім у Мережі прославився своїми гумористичними ""перлами"" Читати далі","Український заступник комбата Сулім у Мережі прославився своїми гумористичними ""перлами"" Читати далі",ТСН,2022-03-27T13:15:07+00:00
22237815,https://t.me/tsn_ua/271341,З України за добу виїхало ще понад 49 тисяч осіб: які пункти пропуску краще обирати Читати далі,З України за добу виїхало ще понад 49 тисяч осіб: які пункти пропуску краще обирати Читати далі,ТСН,2022-03-27T13:15:09+00:00
22237816,https://t.me/tsn_ua/271343,Окупанти продовжують знищувати Ірпінь: моторошні кадри міста-героя (відео) Читати далі,Окупанти продовжують знищувати Ірпінь: моторошні кадри міста-героя (відео) Читати далі,ТСН,2022-03-27T13:15:11+00:00
22237817,https://t.me/tsn_ua/271342,У Кіровоградській області змінили час комендантської години Читати далі,У Кіровоградській області змінили час комендантської години Читати далі,ТСН,2022-03-27T13:15:10+00:00
22239524,https://t.me/tsn_ua/271314,"У цивілізованому світі змагаються, хто першим засудить Путіна і його спільників за війну в Україні Читати далі","У цивілізованому світі змагаються, хто першим засудить Путіна і його спільників за війну в Україні Читати далі",ТСН,2022-03-27T12:14:41+00:00
22239538,https://t.me/tsn_ua/271313,"Пили сніг, а готували на багатті: українка розповіла, як пережила 20 днів пекельної блокади у Маріуполі і витягла ще 100 людей Читати далі","Пили сніг, а готували на багатті: українка розповіла, як пережила 20 днів пекельної блокади у Маріуполі і витягла ще 100 людей Читати далі",ТСН,2022-03-27T12:14:40+00:00
22239539,https://t.me/tsn_ua/271316,"Усі на планеті мають знати, що робить Росія - Зеленський Читати далі","Усі на планеті мають знати, що робить Росія - Зеленський Читати далі",ТСН,2022-03-27T12:14:43+00:00
22239540,https://t.me/tsn_ua/271317,"У МВФ застерігають, що війна в Україні може спровокувати нову ""Арабську весну"" в країнах Близького Сходу Читати далі","У МВФ застерігають, що війна в Україні може спровокувати нову ""Арабську весну"" в країнах Близького Сходу Читати далі",ТСН,2022-03-27T12:14:47+00:00
22239542,https://t.me/tsn_ua/271315,"Туреччина запрошує до себе російських олігархів, які потрапили під санкції Заходу Читати далі","Туреччина запрошує до себе російських олігархів, які потрапили під санкції Заходу Читати далі",ТСН,2022-03-27T12:14:42+00:00
22239543,https://t.me/tsn_ua/271319,"Існує ціла низка факторів, чому війна в Україні може затягнутись — політолог Читати далі","Існує ціла низка факторів, чому війна в Україні може затягнутись — політолог Читати далі",ТСН,2022-03-27T12:14:48+00:00
22239544,https://t.me/tsn_ua/271318,"Термін подачі заявок на отримання допомоги в рамках ""єПідтримки"" закінчується 31 березня Читати далі","Термін подачі заявок на отримання допомоги в рамках ""єПідтримки"" закінчується 31 березня Читати далі",ТСН,2022-03-27T12:14:47+00:00
22239545,https://t.me/tsn_ua/271320,У Луганській області через обстріл окупантами горять житлові будинки Читати далі,У Луганській області через обстріл окупантами горять житлові будинки Читати далі,ТСН,2022-03-27T12:14:49+00:00
22239546,https://t.me/tsn_ua/271321,У Чорнобаївці чоловік роздавав товари з РФ та співпрацював з окупантами Читати далі,У Чорнобаївці чоловік роздавав товари з РФ та співпрацював з окупантами Читати далі,ТСН,2022-03-27T12:14:50+00:00
22239547,https://t.me/tsn_ua/271323,"Українці не отримали від Байдена у Варшаві ""ні"" в жодному з питань Читати далі","Українці не отримали від Байдена у Варшаві ""ні"" в жодному з питань Читати далі",ТСН,2022-03-27T12:14:55+00:00
22239548,https://t.me/tsn_ua/271322,Гумкоридор в Луганській області 27 березня: вдалося вивезти понад пів тисячі мешканців Читати далі,Гумкоридор в Луганській області 27 березня: вдалося вивезти понад пів тисячі мешканців Читати далі,ТСН,2022-03-27T12:14:54+00:00
22239892,https://t.me/tsn_ua/271307,"Збирав інформацію та передавав до РФ: у Дніпрі затримали чоловіка, який працював на російського агресора Читати далі","Збирав інформацію та передавав до РФ: у Дніпрі затримали чоловіка, який працював на російського агресора Читати далі",ТСН,2022-03-27T12:14:32+00:00
22239893,https://t.me/tsn_ua/271309,"Єрмак розповів, що має зробити Захід, якщо хоче зупинити війну в Україні Читати далі","Єрмак розповів, що має зробити Захід, якщо хоче зупинити війну в Україні Читати далі",ТСН,2022-03-27T12:14:33+00:00
22239894,https://t.me/tsn_ua/271310,Індія продовжить купувати російське вугілля попри санкції Читати далі,Індія продовжить купувати російське вугілля попри санкції Читати далі,ТСН,2022-03-27T12:14:34+00:00
22239895,https://t.me/tsn_ua/271311,Біля Києва тероборонівці разом із ЗСУ не дають окупантам закріпитися в населених пунктах Читати далі,Біля Києва тероборонівці разом із ЗСУ не дають окупантам закріпитися в населених пунктах Читати далі,ТСН,2022-03-27T12:14:35+00:00
22239896,https://t.me/tsn_ua/271312,У Херсоні окупанти розігнали мирний мітинг Читати далі,У Херсоні окупанти розігнали мирний мітинг Читати далі,ТСН,2022-03-27T12:14:39+00:00
22239903,https://t.me/tsn_ua/271308,У Трускавці розгорнули польовий шпиталь: лікуватимуть поранених військових і переселенців Читати далі,У Трускавці розгорнули польовий шпиталь: лікуватимуть поранених військових і переселенців Читати далі,ТСН,2022-03-27T12:14:33+00:00
22239926,https://t.me/tsn_ua/269885,Мер тимчасово окупованого Херсона відвідав аптеки та базар: що обурило його Читати далі,Мер тимчасово окупованого Херсона відвідав аптеки та базар: що обурило його Читати далі,ТСН,2022-03-22T16:14:37+00:00
22240119,https://t.me/tsn_ua/270760,"""Я з містом та городянами буду разом до кінця"" - мер тимчасово окупованого Херсона Читати далі","""Я з містом та городянами буду разом до кінця"" - мер тимчасово окупованого Херсона Читати далі",ТСН,2022-03-25T13:14:46+00:00
22241581,https://t.me/tsn_ua/271291,"У розвідці попередили, що Путін може спробувати нав'язати Україні ""корейський"" сценарій Читати далі","У розвідці попередили, що Путін може спробувати нав'язати Україні ""корейський"" сценарій Читати далі",ТСН,2022-03-27T11:14:14+00:00
22241582,https://t.me/tsn_ua/271292,Російська армія обстріляла село в Херсонській області: є загиблі Читати далі,Російська армія обстріляла село в Херсонській області: є загиблі Читати далі,ТСН,2022-03-27T11:14:16+00:00
22241583,https://t.me/tsn_ua/271293,"У Кремлі занервували через слова Байдена про те, що Путін не може залишатися при владі: Білий дім пояснив Читати далі","У Кремлі занервували через слова Байдена про те, що Путін не може залишатися при владі: Білий дім пояснив Читати далі",ТСН,2022-03-27T11:14:17+00:00
22241584,https://t.me/tsn_ua/271294,"Глава бойовиків ""ЛНР"" заявив про проведення референдуму щодо вступу до РФ Читати далі","Глава бойовиків ""ЛНР"" заявив про проведення референдуму щодо вступу до РФ Читати далі",ТСН,2022-03-27T11:14:18+00:00
22241585,https://t.me/tsn_ua/271295,На Ізюмському напрямку тривають бої з окупантами РФ: знищено винищувач Су-3 Читати далі,На Ізюмському напрямку тривають бої з окупантами РФ: знищено винищувач Су-3 Читати далі,ТСН,2022-03-27T11:14:19+00:00
22241586,https://t.me/tsn_ua/271296,Оборона Харкова: на деяких напрямках Збройні сили перейшли в контрнаступ Читати далі,Оборона Харкова: на деяких напрямках Збройні сили перейшли в контрнаступ Читати далі,ТСН,2022-03-27T11:14:20+00:00
22241590,https://t.me/tsn_ua/271297,"У Рівненській ОВА заявили, що окупанти ракетним ударом вщент зруйнували нафтобазу в Дубно Читати далі","У Рівненській ОВА заявили, що окупанти ракетним ударом вщент зруйнували нафтобазу в Дубно Читати далі",ТСН,2022-03-27T11:14:21+00:00
22241591,https://t.me/tsn_ua/271298,Ситуація в Херсоні: всі новини у режимі онлайн Читати далі,Ситуація в Херсоні: всі новини у режимі онлайн Читати далі,ТСН,2022-03-27T11:14:22+00:00
22241593,https://t.me/tsn_ua/271300,"У Сумах розпочали кримінальне провадження проти російських мародерів, які повиносили техніку зі шкіл через ""воєнну необхідність"" Читати далі","У Сумах розпочали кримінальне провадження проти російських мародерів, які повиносили техніку зі шкіл через ""воєнну необхідність"" Читати далі",ТСН,2022-03-27T11:14:24+00:00
22241594,https://t.me/tsn_ua/271299,Путін копіює Гітлера: порівняння промов двох диктаторів (відео) Читати далі,Путін копіює Гітлера: порівняння промов двох диктаторів (відео) Читати далі,ТСН,2022-03-27T11:14:23+00:00
22241595,https://t.me/tsn_ua/271301,Для українців безкоштовно запрацювали онлайн-курси іноземних мов: як долучитись Читати далі,Для українців безкоштовно запрацювали онлайн-курси іноземних мов: як долучитись Читати далі,ТСН,2022-03-27T11:14:28+00:00
22241596,https://t.me/tsn_ua/271302,"Окупантів із Тростянця виганяли їхніми ж танками, але вони встигли зруйнувати пів міста Читати далі","Окупантів із Тростянця виганяли їхніми ж танками, але вони встигли зруйнувати пів міста Читати далі",ТСН,2022-03-27T11:14:29+00:00
22241597,https://t.me/tsn_ua/271305,Коригував вогонь окупантів: у Лисичанську затримали інформатора армії РФ Читати далі,Коригував вогонь окупантів: у Лисичанську затримали інформатора армії РФ Читати далі,ТСН,2022-03-27T11:14:32+00:00
22241598,https://t.me/tsn_ua/271303,Українські військові ліквідували семеро російських генералів – ВВС Читати далі,Українські військові ліквідували семеро російських генералів – ВВС Читати далі,ТСН,2022-03-27T11:14:30+00:00
22241600,https://t.me/tsn_ua/271304,"Люди виходили з укриттів, вперше за два тижні, обіймались і плакали - мер Тростянця про звільнення міста Читати далі","Люди виходили з укриттів, вперше за два тижні, обіймались і плакали - мер Тростянця про звільнення міста Читати далі",ТСН,2022-03-27T11:14:31+00:00
22241601,https://t.me/tsn_ua/271306,Львів оговтується від ракетних обстрілів: чиновники звітують і показують наслідки Читати далі,Львів оговтується від ракетних обстрілів: чиновники звітують і показують наслідки Читати далі,ТСН,2022-03-27T11:14:36+00:00
22242334,https://t.me/tsn_ua/272377,На ухвалення рішення про нейтральність може піти рік — Арахамія Читати далі,На ухвалення рішення про нейтральність може піти рік — Арахамія Читати далі,ТСН,2022-03-31T04:15:28+00:00
22242335,https://t.me/tsn_ua/272379,"Американці довіряють Зеленському більше, ніж Байденові, а окупанти збили власний літак: 5 головних новин ночі Читати далі","Американці довіряють Зеленському більше, ніж Байденові, а окупанти збили власний літак: 5 головних новин ночі Читати далі",ТСН,2022-03-31T04:15:31+00:00
22242337,https://t.me/tsn_ua/272378,Повернення диктатури: президент Тунісу розпустив парламент Читати далі,Повернення диктатури: президент Тунісу розпустив парламент Читати далі,ТСН,2022-03-31T04:15:30+00:00
22242704,https://t.me/tsn_ua/272372,"Ні газу, ні нафти, ні вугілля: Польща готова до радикального бойкоту РФ Читати далі","Ні газу, ні нафти, ні вугілля: Польща готова до радикального бойкоту РФ Читати далі",ТСН,2022-03-31T02:16:43+00:00
22242705,https://t.me/tsn_ua/272371,"Понад 70% опитаних: американці довіряють Зеленському більше, ніж Байденові Читати далі","Понад 70% опитаних: американці довіряють Зеленському більше, ніж Байденові Читати далі",ТСН,2022-03-31T02:16:42+00:00
22242706,https://t.me/tsn_ua/272373,"Росіяни в Україні збили власний літак і використовують ""вагнерівців"" як гарматне м'ясо – британська розвідка Читати далі","Росіяни в Україні збили власний літак і використовують ""вагнерівців"" як гарматне м'ясо – британська розвідка Читати далі",ТСН,2022-03-31T02:16:44+00:00
